"Paper color","Ink color","zone number","zone date","company name","phone number"
"CANARY","RED/BLUE","8","1998-08-07","COTTMAN TRANS. 1","7850951"
"SALMON","BORD/TEAL","8","1998-08-07","FANTASTIC SAM S 2","4594955"
"GOLDEN","BORD/BLK","8","1998-08-07","GENE S CLEANING","3712462"
"WHITE","RED/BLUE","8","1998-08-07","HARVEY WINTER DDS","4820881"
"WHITE","RED/BLK","8","1998-08-07","M & W WINDOW","3936969"
"WHITE","RED/BLUE","8","1998-08-07","MANHATTAN BAGEL II","4640573"
"WHITE","MAGENTA/BLUE","8","1998-08-07","MULTIPLE INCOME STREAMS","4466492"
"PINK","BLK","8","1998-08-07","NEW MOON CHINESE BUFFET","4588899"
"GREEN/BLK","CANARY","8","1998-08-07","ORECK VACUUMS","4460250"
"WHITE","RHOD/TEAL","8","1998-08-07","PIZZA MARE","8692085"
"WHITE","PURPLE/TEAL","8","1998-08-07","PRINTING OUTLET","4379070"
"GOLDEN","RED/BLUE","8","1998-08-07","RAINDANCER CAR WASH","7867348"
"WHITE","RED/BLUE","8","1998-08-07","SUPER VIDEO","8696292"
"PEACH","MAGENTA/GREEN","8","1998-08-07","TCBY TREATS","4388229"
"BLUE","RED/BLUE","8","1998-08-07","TIME WARNER SECURITY","2428990"
"PINK","BLK","8","1998-08-07","VCR DOCTOR","7827192"
"LILAC","BORD/TEAL","8","1998-08-07","WOLF RD. CLEANERS","4386750"
"CANARY","RED/GREEN","8","1998-12-04","CARVEL LATHAM","7854962"
"SALMON","TEAL/BLK","8","1998-12-04","FANTASTIC SAM S 2","4594955"
"GREEN","RED/BLK","8","1998-12-04","FURNITURE BARN","3466499"
"WHITE","RED/BLUE","8","1998-12-04","GALENA ASSOCIATES","5825320"
"GOLDEN","BORD/BLK","8","1998-12-04","GENE S CLEANING","3712462"
"WHITE","RED/BLUE","8","1998-12-04","HARVEY WINTER DDS","4820881"
"WHITE","RED/BLK","8","1998-12-04","M & W WINDOW","3936969"
"PEACH","MAGENTA/TEAL","8","1998-12-04","MAID TO ORDER","3704865"
"BLUE","RED/BLUE","8","1998-12-04","MAIL BOXES ETC. 5","4526085"
"BLUE","RED/BLUE","8","1998-12-04","MAIL BOXES ETC. 8","4588181"
"WHITE","RED/BLUE","8","1998-12-04","MANHATTAN BAGEL II","4640573"
"BUFF","BORD/GREEN","8","1998-12-04","MUFFYS FISH FRY","4262266"
"WHITE","RHOD/TEAL","8","1998-12-04","PIZZA MARE","8692085"
"WHITE","PURPLE/GREEN","8","1998-12-04","PRINTING OUTLET","4379070"
"GOLDEN","RED/BLUE","8","1998-12-04","RAINDANCER CAR WASH","7867348"
"WHITE","RED/BLUE","8","1998-12-04","REMAX PROPERTY 1","4358000"
"WHITE","BORD/GREEN","8","1998-12-04","ROMAN JEWELS","4596331"
"Blue","Red/Blue","8","1998-12-04","TIME WARNER SECURITY","2428990"
"","","8","1999-01-15","NEW MOON CHINESE BUFFET","4588899"
"WHITE","RED/BLUE","8","1999-01-29","MAIL BOXES ETC. 8","4588181"
"","","8","1999-04-12","CAPITAL CAFE","4878999"
"","","8","1999-04-12","CARVEL LATHAM","7854962"
"","","8","1999-04-12","COTTMAN TRANS. 1","7850951"
"","","8","1999-04-12","CURTIS ELECTROLYSIS","4594940"
"","","8","1999-04-12","DA BENNETT","4399966"
"","","8","1999-04-12","FANTASTIC SAM S 2","4594955"
"","","8","1999-04-12","FURNITURE BARN","3466499"
"","","8","1999-04-12","GENE S CLEANING","3712462"
"","","8","1999-04-12","HARVEY WINTER DDS","4820881"
"","","8","1999-04-12","HIGH ADVENTURE SKI & BIKE","7850501"
"","","8","1999-04-12","M & W WINDOW","3936969"
"","","8","1999-04-12","MAIL BOXES ETC. 8","4588181"
"","","8","1999-04-12","NEW MOON CHINESE BUFFET","4588899"
"","","8","1999-04-12","PIZZA MARE","8692085"
"","","8","1999-04-12","PRINTING OUTLET","4379070"
"","","8","1999-04-12","RAINDANCER CAR WASH","7867348"
"","","8","1999-04-12","SUNSATIONS TANNING","7831948"
"","","8","1999-04-12","SUPER VIDEO","8696292"
"","","8","1999-04-12","TIME WARNER SECURITY","2428990"
"","","8","1999-04-12","TRI CITY HOME","4469672"
"","","8","1999-07-23","CAPITAL NAILS","0000000"
"","","8","1999-07-23","CARVEL LATHAM","7854962"
"","","8","1999-07-23","CHECKERED FLAG","3777650"
"","","8","1999-07-23","CURTIS ELECTROLYSIS","4594940"
"","","8","1999-07-23","DEPAULA CHEVROLET","4895551"
"","","8","1999-07-23","FANTASTIC SAM S 2","4594955"
"","","8","1999-07-23","FURNITURE BARN","3466499"
"","","8","1999-07-23","GENE S CLEANING","3712462"
"","","8","1999-07-23","HARVEY WINTER DDS","4820881"
"","","8","1999-07-23","LAKE ELECTRONICS","8698424"
"","","8","1999-07-23","M & W WINDOW","3936969"
"","","8","1999-07-23","MAIL BOXES ETC. 8","4588181"
"","","8","1999-07-23","MALT RIVER BREWING CO","7866258"
"","","8","1999-07-23","MOTO PHOTO 6","7830076"
"","","8","1999-07-23","NEW MOON CHINESE BUFFET","4588899"
"","","8","1999-07-23","PIZZA MARE","8692085"
"","","8","1999-07-23","RAINDANCER CAR WASH","7867348"
"","","8","1999-07-23","ROSS ADVERTISING","5427655"
"","","8","1999-07-23","SUNSATIONS TANNING","7831948"
"","","8","1999-07-23","SUPER VIDEO","8696292"
"","","8","1999-07-23","T & B VARIETY BASKETS","7832226"
"","","8","1999-07-23","TIME WARNER SECURITY","2428990"
"","","8","1999-07-23","TRI CITY HOME","4469672"
"","","8","1999-08-20","CJ WINE & LIQUOR","3554550"
"","","8","1999-10-15","CARVEL LATHAM","7854962"
"","","8","1999-10-15","CURTIS ELECTROLYSIS","4594940"
"","","8","1999-10-15","DA BENNETT","4399966"
"","","8","1999-10-15","FANTASTIC SAM S 2","4594955"
"","","8","1999-10-15","GENE S CLEANING","3712462"
"","","8","1999-10-15","HARVEY WINTER DDS","4820881"
"","","8","1999-10-15","HIGH ADVENTURE SKI & BIKE","7850501"
"","","8","1999-10-15","KELLY & TRAN NAILS","0000000"
"","","8","1999-10-15","LAKE ELECTRONICS","8698424"
"","","8","1999-10-15","M & W WINDOW","3936969"
"","","8","1999-10-15","MAIL BOXES ETC. 8","4588181"
"","","8","1999-10-15","NEW MOON CHINESE BUFFET","4588899"
"","","8","1999-10-15","PIZZA MARE","8692085"
"","","8","1999-10-15","RAINDANCER CAR WASH","7867348"
"","","8","1999-10-15","ROSS ADVERTISING","5427655"
"","","8","1999-10-15","SLEEP KING","4649596"
"","","8","1999-10-15","SUNSATIONS TANNING","7831948"
"","","8","1999-10-15","SUPER VIDEO","8696292"
"","","8","1999-10-15","TIME WARNER SECURITY","2428990"
"WHITE","TEAL/BLK","9","1995-05-01","EXCELSIOR SPRINGS WATER","5830054"
"GOLDEN","R/BLK","9","1995-06-01","CAPITAL CHOICE TV","8997501"
"WHITE","RHOD/TEAL","9","1995-06-01","CRYSTAL COACH LIMO","3701518"
"WHITE","RED/BLK","9","1995-06-01","STROEHMANN BAKERIES","6728010"
"WHITE CARD","BORD/TEAL","9","1995-09-01","ADAM COURT APTS.","2716957"
"WHITE","PURPLE/GREEN","9","1995-09-01","CAPITAL CHOICE TV","8997501"
"PINK","RHOD/TEAL","9","1995-09-01","CAPITAL DISTRICT DANCE","4790726"
"LILAC","BORD/TEAL","9","1995-09-01","CAR CARE AUTO WASH","4776465"
"GOLDEN","RED/BLK","9","1995-09-01","COTTMAN TRANSMISSION","7850951"
"CHERRY","BLUE","9","1995-09-01","CURTIS ELECTROLYSIS","4594940"
"TAN","GREEN/BLK","9","1995-09-01","DE LA CRUZ PHOTO","4773278"
"BUFF","BORD/TEAL","9","1995-09-01","DISCOUNT LAUNDRY","4772109"
"BLUE","RED/BLK","9","1995-09-01","DJ S WINE & LIQUOR","4791006"
"PINK","RHOD/BLK","9","1995-09-01","FAIRCUT HAIR","4775886"
"CANARY","RED/TEAL","9","1995-09-01","FOUR T S PIZZA","4361122"
"CHERRY","BLK","9","1995-09-01","GARRITY PLUMBING","4777882"
"SALMON","BORD/BLK","9","1995-09-01","HIGH ADVENTURE SKI & BIKE","7850501"
"BUFF","RHOD/BLK","9","1995-09-01","HL FUEL CO.","7949080"
"IVORY","RED/GREEN","9","1995-09-01","INSTA LUBE N SHINE","4776231"
"CANARY","GREEN/BLK","9","1995-09-01","JIM MEISER S AUTO","4562263"
"SALMON","GREEN/BLK","9","1995-09-01","L ECOLE ENCORE","4371234"
"WHITE","RED/BLK","9","1995-09-01","M & W WINDOW","3936969"
"LILAC","TEAL/BLK","9","1995-09-01","MASSAGE THERAPY 9","4264227"
"GOLDEN","RED/BLK","9","1995-09-01","MEISTER S CARPET","4595452"
"GOLDEN","RED/BLK","9","1995-09-01","MIDAS MUFFLER","7850951"
"WHITE","RHOD/TEAL","9","1995-09-01","MR. SUBB","7830276"
"CANARY","RED/BLK","9","1995-09-01","PAI S TAE KWON DO 9","2834491"
"GREEN","BORD/BLK","9","1995-09-01","PAULO LOMBARDI S","2830202"
"","","9","1995-09-01","ROBERTS REAL ESTATE","4777556"
"BLUE CARD","RED/BLUE","9","1995-09-01","TIME WARNER SECURITY","2428990"
"GREY","BORD","9","1995-09-01","VIVIAN S DINER","4343268"
"CANARY","RED/BLK","9","1996-01-26","BIRD LOVERS SPECIALTY SHOP","4791430"
"TAN","RED/BLK","9","1996-01-26","COLONIAL CAR WASH","3820600"
"WHITE","RED/BLK","9","1996-01-26","COTTMAN TRANSMISSION","7850951"
"CHERRY","BLUE","9","1996-01-26","CURTIS ELECTROLYSIS","4594940"
"CANARY","RED/GR","9","1996-01-26","FOUR T S PIZZA","4361122"
"GREY","BORD/BLK","9","1996-01-26","GRAFFITIS STEAK","4790409"
"WHITE","RED/BLK","9","1996-01-26","M & W WINDOW","3936969"
"LILAC","TEAL/BLK","9","1996-01-26","MASSAGE THERAPY 9","4264227"
"GOLDEN","RED/BLK","9","1996-01-26","MIDAS MUFFLER","7850951"
"WHITE","GR/MAGENTA","9","1996-01-26","MR. SUBB","7830276"
"WHITE","RED/BLK","9","1996-01-26","ROBERTS REAL ESTATE","4777556"
"BLUE","RED/BLUE","9","1996-01-26","TIME WARNER SECURITY","2428990"
"GOLDEN","RED/BLK","9","1996-05-17","ASHLINE MOVING","2734642"
"TAN","RED/BLK","9","1996-05-17","COLONIAL CAR WASH","3820600"
"WHITE","RED/BLUE","9","1996-05-17","COTTMAN TRANSMISSION","7850951"
"CHERRY","BLUE","9","1996-05-17","CURTIS ELECTROLYSIS","4594940"
"CANARY","TEAL/RED","9","1996-05-17","FOUR T S PIZZA","4361122"
"WHITE","GREEN/BLK","9","1996-05-17","GREEN THUMB LAWN","3557787"
"WHITE","RED/BLK","9","1996-05-17","M & W WINDOW","3936969"
"LILAC","TEAL/BLK","9","1996-05-17","MASSAGE THERAPY 9","4264227"
"CHERRY","BLK","9","1996-05-17","MEISTER S CARPET","4595452"
"GOLDEN","RED/BLK","9","1996-05-17","MIDAS MUFFLER","7850951"
"WHITE","TEAL/MAGENTA","9","1996-05-17","MR. SUBB","7830276"
"WHITE","MUSTARD/BLK","9","1996-05-17","ROBERTS REAL ESTATE","4777556"
"GOLDEN","GREEN/BLK","9","1996-05-17","SERVICE SOLUTIONS","2652843"
"BLUE","RED/BLUE","9","1996-05-17","TIME WARNER SECURITY","2428990"
"LILAC","BORD/TEAL","9","1996-05-17","VICTORY LANE SPEEDWAY","4793386"
"GOLDEN","RED/BLK","9","1996-09-27","ASHLINE MOVING","2734642"
"CANARY","BORD/GR","9","1996-09-27","BELINSTEIN JEWELRY REPAIR","4791039"
"LILAC","TEAL/BLK","9","1996-09-27","CAR CARE AUTO WASH","4776465"
"WHITE","RED/BLUE","9","1996-09-27","COTTMAN TRANSMISSION","7850951"
"CANARY","RED/TEAL","9","1996-09-27","FOUR T S PIZZA","4361122"
"CHERRY","BLK","9","1996-09-27","GARRITY PLUMBING","4777882"
"CANARY","RHOD/BLK","9","1996-09-27","HL FUEL CO.","7949080"
"CANARY","RED/BLK","9","1996-09-27","INSTA LUBE N SHINE","4776231"
"CANARY","RED/BLK","9","1996-09-27","KEM CLEANERS","4521133"
"GOLDEN","RED/BLK","9","1996-09-27","KOKORO KAN KARATE","4775705"
"TAN","GREEN/BLK","9","1996-09-27","L ECOLE ENCORE","4371234"
"WHITE","RED/BLK","9","1996-09-27","M & W WINDOW","3936969"
"LILAC","TEAL/BLK","9","1996-09-27","MASSAGE THERAPY 9","4264227"
"SALMON","BORD","9","1996-09-27","MEISTER S CARPET","4595452"
"GOLDEN","RED/BLK","9","1996-09-27","MIDAS MUFFLER","7850951"
"WHITE","MAGENTA/TEAL","9","1996-09-27","MR. SUBB","7830276"
"GREY","BORD/GREEN","9","1996-09-27","OLD HOMESTEAD INN","7667282"
"WHITE","MUSTARD/BLK","9","1996-09-27","ROBERTS REAL ESTATE","4777556"
"BLUE","RED/BLUE","9","1996-09-27","TIME WARNER SECURITY","2428990"
"CHERRY","BLK","9","1996-09-27","VCR DOCTOR","7827192"
"LILAC","TEAL/BORD","9","1996-09-27","VICTORY LANE SPEEDWAY","4793386"
"IVORY","RED/GREEN","9","1996-09-27","VILLA VALENTI","2831291"
"PINK","RHOD/BLK","9","1996-09-27","VILLAGE DISCOUNT LIQUOR","2836733"
"IVORY","BORD/BLK","9","1996-09-27","YOUR NAME SAKE","7664144"
"GOLDEN","RED/BLK","9","1997-01-31","ASHLINE MOVING","2734642"
"WHITE","MUSTARD/BLK","9","1997-01-31","CENTURY 21","4228105"
"PINK","RHOD/BLK","9","1997-01-31","COAKLEY HOME TEXTILES","3828371"
"TAN","RED/BLK","9","1997-01-31","COLONIAL CAR WASH","3820600"
"BLUE","RED/BLUE","9","1997-01-31","COTTMAN TRANSMISSION","7850951"
"TAN","GREEN/BLK","9","1997-01-31","GIULANOS VILLAGE INN","2833448"
"WHITE","BORD/TEAL","9","1997-01-31","GOTHAM CITY","4793766"
"CANARY","BORD/BLK","9","1997-01-31","HL FUEL CO.","7949080"
"GREEN","GREEN/BLK","9","1997-01-31","L ECOLE ENCORE","4371234"
"WHITE","RED/BLK","9","1997-01-31","LaBELLA PIZZA","2830800"
"WHITE","RED/BLK","9","1997-01-31","M & W WINDOW","3936969"
"WHITE","PURPLE/GREEN","9","1997-01-31","MASSAGE WORKS","2833220"
"","","9","1997-01-31","MEISTER S CARPET","4595452"
"GOLDEN","RED/BLK","9","1997-01-31","MIDAS 1","8999412"
"","","9","1997-01-31","MR. SUBB","7830276"
"LILAC","TEAL/BORD","9","1997-01-31","NOLANS ELECTROLYSIS","4791522"
"GREEN","GREEN/BLK","9","1997-01-31","SATELLITE ENTERTAINMENT","4789165"
"BLUE","RED/BLUE","9","1997-01-31","TIME WARNER SECURITY","2428990"
"GOLDEN","RED","9","1997-01-31","VCR DOCTOR","7827192"
"BUFF","GREEN/BLUE","9","1997-01-31","VENTURE INWARD","4776566"
"IVORY","RED/GREEN","9","1997-01-31","VILLA VALENTI","2831291"
"CANARY","RED/BLK","9","1997-01-31","WF FRISK TAX SERVICE","2700984"
"PINK","RHOD/TEAL","9","1997-01-31","YANKEE DOODLE BIKE","4794120"
"PINK","RHOD/BLK","9","1997-02-03","GENTLE DENTAL CARE","8997739"
"CANARY","RED/GREEN","9","1997-05-31","AJ PIZZERIA","6743323"
"GOLDEN","RED/BLK","9","1997-05-31","ALL BRAND VACUUM","4791318"
"WHITE","MUSTARD/BLK","9","1997-05-31","CENTURY 21","4228105"
"GOLDEN","RED/BLUE","9","1997-05-31","COTTMAN TRANS. 1","7850951"
"PINK","MAGENTA/TEAL","9","1997-05-31","E.GREENBUSH FITNESS","4797867"
"GOLDEN","BORD/BLK","9","1997-05-31","GENE S CLEANING","3712462"
"PINK","RED/BLK","9","1997-05-31","LEBANON VALLEY NASKARTS","7949965"
"WHITE","RED/BLK","9","1997-05-31","M & W WINDOW","3936969"
"GOLDEN","RED/BLK","9","1997-05-31","MIDAS 1","8999412"
"LILAC","BORD/TEAL","9","1997-05-31","NOLANS ELECTROLYSIS","4791522"
"GOLDEN","RED/BLUE","9","1997-05-31","QUICK LUBE","7866331"
"WHITE","ORANGE/TEAL","9","1997-05-31","RED OAK SWIM CLUB","4779957"
"WHITE","RED/BLUE","9","1997-05-31","REDS SUBS","4791528"
"CANARY","RED/BLK","9","1997-05-31","REYNOLDS GROUP ENT","7534346"
"GREEN","GREEN/BLK","9","1997-05-31","SERVICE SOLUTIONS","2652843"
"CHERRY","BLUE","9","1997-05-31","SHERRIE JONES CLEANING","7322612"
"BLUE","RED/BLUE","9","1997-05-31","TIME WARNER SECURITY","2428990"
"CHERRY","BLK","9","1997-05-31","VCR DOCTOR","7827192"
"IVORY","RED/GREEN","9","1997-05-31","VILLA VALENTI","2831291"
"GREY","BORD/BLK","9","1997-09-26","CANINE COIFFURES","4790884"
"WHITE","MUSTARD/BLK","9","1997-09-26","CENTURY 21","4228105"
"TAN","RED/BLK","9","1997-09-26","COLONIAL CAR WASH","3820600"
"GOLDEN","RED/BLUE","9","1997-09-26","COTTMAN TRANS. 1","7850951"
"CHERRY","BLK","9","1997-09-26","DA BENNETT","4399966"
"PINK","MAGENTA/TEAL","9","1997-09-26","E.GREENBUSH FITNESS","4797867"
"SALMON","BORD/BLK","9","1997-09-26","FRAME & ART SHOP 9","4794130"
"GOLDEN","BORD/BLK","9","1997-09-26","GENE S CLEANING","3712462"
"CANARY","RED/GREEN","9","1997-09-26","HL FUEL CO.","7949080"
"WHITE","RED/BLK","9","1997-09-26","LaBELLA PIZZA","2830800"
"WHITE","RED/BLK","9","1997-09-26","M & W WINDOW","3936969"
"WHITE","RED/BLK","9","1997-09-26","MATCHLESS STOVE","4632085"
"GOLDEN","RED/BLK","9","1997-09-26","MIDAS 1","8999412"
"WHITE","RED/BLK","9","1997-09-26","MOBILE LIFESTYLES","7677272"
"LILAC","BORD/TEAL","9","1997-09-26","NOLANS ELECTROLYSIS","4791522"
"CANARY","RED/TEAL","9","1997-09-26","POOR BOYS SEAFOOD","6748343"
"GOLDEN","RED/BLUE","9","1997-09-26","QUICK LUBE","7866331"
"WHITE","RED/BLUE","9","1997-09-26","REDS SUBS","4791528"
"WHITE","PURPLE/GREEN","9","1997-09-26","THERAPEUTIC MASSAGE","4771206"
"BLUE","RED/BLUE","9","1997-09-26","TIME WARNER SECURITY","2428990"
"SALMON","BLK","9","1997-09-26","VENTURE INWARD","4776566"
"IVORY","RED/GREEN","9","1997-09-26","VILLA VALENTI","2831291"
"PINK","RHOD/TEAL","9","1997-09-26","YANKEE DOODLE BIKE","4794120"
"BUFF","RED/BLK","9","1997-10-10","A+ AUTO DETAILING","5800908"
"PINK","MAGENTA/BLK","9","1998-01-31","CAPITOL VIEW APTS","4659767"
"CHERRY","BLUE","9","1998-01-31","CATS N DOGS N MORE","4260510"
"WHITE","BLUE/BLK","9","1998-01-31","COLDWELL BANKER","2835210"
"TAN","RED/BLK","9","1998-01-31","COLONIAL CAR WASH","3820600"
"GOLDEN","RED/BLK","9","1998-01-31","COTTMAN TRANS. 1","7850951"
"LILAC","MAGENTA/TEAL","9","1998-01-31","E.GREENBUSH FITNESS","4797867"
"CANARY","RED/GREEN","9","1998-01-31","FUTIAS PIZZA","2838307"
"GOLDEN","BORD/BLK","9","1998-01-31","GENE S CLEANING","3712462"
"LILAC","RHOD/TEAL","9","1998-01-31","IMAGES BY JEANET","2862827"
"WHITE","RED/BLK","9","1998-01-31","M & W WINDOW","3936969"
"GOLDEN","RED/BLK","9","1998-01-31","MIDAS 1","8999412"
"LILAC","BORD/TEAL","9","1998-01-31","NOLANS ELECTROLYSIS","4791522"
"CANARY","RED/BLK","9","1998-01-31","PAI S TAE KWON DO 9","2834491"
"GOLDEN","PURPLE/BLK","9","1998-01-31","PRICELESS CUTS","4264247"
"WHITE","RED/BLUE","9","1998-01-31","QUICK LUBE","7866331"
"BLUE","RED/BLK","9","1998-01-31","TIME WARNER SECURITY","2428990"
"BUFF","RED/GREEN","9","1998-01-31","VILLA VALENTI","2831291"
"CANARY","RED/GREEN","9","1998-05-15","AJ PIZZERIA","6743323"
"PEACH","BLUE","9","1998-05-15","BARKS N BUBBLES","4772933"
"WHITE","BLUE/BLK","9","1998-05-15","COLDWELL BANKER","2835210"
"GOLDEN","RED/BLK","9","1998-05-15","COTTMAN TRANS. 1","7850951"
"CHERRY","BLK","9","1998-05-15","DA BENNETT","4399966"
"GOLDEN","RED/BLK","9","1998-05-15","DE LA CRUZ PHOTO","4773278"
"PINK","MAGENTA/TEAL","9","1998-05-15","E.GREENBUSH FITNESS","4797867"
"GOLDEN","BORD/BLK","9","1998-05-15","GENE S CLEANING","3712462"
"CHERRY","BLUE","9","1998-05-15","HARVEY WINTER DDS","4820881"
"CANARY","MAG/BLK","9","1998-05-15","HL FUEL CO.","7949080"
"TAN","BORD/GREEN","9","1998-05-15","LORRAINES COLLECTIBLES","6563588"
"WHITE","RED/BLK","9","1998-05-15","M & W WINDOW","3936969"
"GOLDEN","RED/BLK","9","1998-05-15","MIDAS 1","8999412"
"LILAC","BORD/TEAL","9","1998-05-15","NOLANS ELECTROLYSIS","4791522"
"WHITE","ORANGE/BLUE","9","1998-05-15","QUICK LUBE","7866331"
"WHITE","RED/BLUE","9","1998-05-15","REDS SUBS","4791528"
"BLUE","RED/BLUE","9","1998-05-15","TIME WARNER SECURITY","2428990"
"PINK","BORD/BLK","9","1998-05-15","VICTORY LANE SPEEDWAY","4793386"
"BUFF","RED/GREEN","9","1998-05-15","VILLA VALENTI","2831291"
"CHERRY","BLK","9","1998-05-29","DA BENNETT","4399966"
"PEACH","MAGENTA/TEAL","9","1998-09-30","BARKS N BUBBLES","4772933"
"TAN","BORD/BLK","9","1998-09-30","CAPITOL VIEW APTS","4659767"
"WHITE","BLUE/BLK","9","1998-09-30","COLDWELL BANKER","2835210"
"TAN","RED/BLK","9","1998-09-30","COLONIAL CAR WASH","3820600"
"GOLDEN","RED/BLK","9","1998-09-30","COTTMAN TRANS. 1","7850951"
"WHITE","RED/BLUE","9","1998-09-30","CULLIGAN/TROY","2721111"
"CHERRY","BLK","9","1998-09-30","DA BENNETT","4399966"
"GOLDEN","RED/BLK","9","1998-09-30","DE LA CRUZ PHOTO","4773278"
"LILAC","MAGENTA/TEAL","9","1998-09-30","E.GREENBUSH FITNESS","4797867"
"CANARY","RED/GREEN","9","1998-09-30","EVOLA PIZZA","4794393"
"GREEN","BORD/BLK","9","1998-09-30","FANTASTIC SAMS 9","4794504"
"GOLDEN","BORD/BLK","9","1998-09-30","GENE S CLEANING","3712462"
"PEACH","MAGENTA/TEAL","9","1998-09-30","GINGERBREAD COTTAGE","2834657"
"PINK","RHOD/BLK","9","1998-09-30","HANNAFORD PLAZA LIQUOR","4777255"
"WHITE","RED/BLUE","9","1998-09-30","HARVEY WINTER DDS","4820881"
"SALMON","BORD/BLK","9","1998-09-30","HIGH ADVENTURE SKI & BIKE","7850501"
"CANARY","RHOD/BLK","9","1998-09-30","HL FUEL CO.","7949080"
"WHITE","RED/BLK","9","1998-09-30","M & W WINDOW","3936969"
"GOLDEN","RED/BLK","9","1998-09-30","MIDAS 1","8999412"
"LILAC","BORD/TEAL","9","1998-09-30","NOLANS ELECTROLYSIS","4791522"
"BLUE","RED/BLUE","9","1998-09-30","TIME WARNER SECURITY","2428990"
"SALMON","BORD","9","1998-09-30","VCR DOCTOR","7827192"
"CHERRY","BLK","9","1998-10-16","ANDYS AUTO SPA","5809038"
"CHERRY","BLUE","9","1999-01-19","FANTASTIC SAMS 9","4794504"
"PEACH","BLUE","9","1999-01-29","BARKS N BUBBLES","4772933"
"WHITE","BLK/BLUE","9","1999-01-29","COLDWELL BANKER","2835210"
"TAN","RED/BLK","9","1999-01-29","COLONIAL CAR WASH","3820600"
"","","9","1999-01-29","COLUMBIA TAEKWONDO 9","4774242"
"","","9","1999-01-29","CULLIGAN/TROY","2721111"
"LILAC","MAGENTA/TEAL","9","1999-01-29","E.GREENBUSH FITNESS","4797867"
"CANARY","RED/GREEN","9","1999-01-29","EVOLA PIZZA","4794393"
"GOLDEN","RED/BLK","9","1999-01-29","GALENA ASSOCIATES","5825320"
"GOLDEN","BORD/BLK","9","1999-01-29","GENE S CLEANING","3712462"
"CHERRY","BLK","9","1999-01-29","HANNAFORD PLAZA LIQUOR","4777255"
"WHITE","RED/BLUE","9","1999-01-29","HARVEY WINTER DDS","4820881"
"WHITE","RED/BLK","9","1999-01-29","M & W WINDOW","3936969"
"WHITE","RED/BLUE","9","1999-01-29","MAIL BOXES ETC. 8","4588181"
"GOLDEN","RED/BLK","9","1999-01-29","MIDAS 1","8999412"
"GREY","BORD","9","1999-01-29","NOLANS ELECTROLYSIS","4791522"
"BLUE","RED/BLUE","9","1999-01-29","TIME WARNER SECURITY","2428990"
"BUFF","RED/BLUE","9","1999-01-29","WEATHERVANE SEAFOOD","4390335"
"","","9","1999-04-07","GREENBUSH COMPUTER","0000000"
"","","9","1999-05-07","BARKS N BUBBLES","4772933"
"","","9","1999-05-07","BECKERS FARM","0000000"
"","","9","1999-05-07","COLDWELL BANKER","2835210"
"","","9","1999-05-07","COLONIAL CAR WASH","3820600"
"","","9","1999-05-07","COTTMAN TRANS. 1","7850951"
"","","9","1999-05-07","CULLIGAN/TROY","2721111"
"","","9","1999-05-07","E.GREENBUSH FITNESS","4797867"
"","","9","1999-05-07","FANTASTIC SAMS 9","4794504"
"","","9","1999-05-07","FUTIAS PIZZA","2838307"
"","","9","1999-05-07","GALENA ASSOCIATES","5825320"
"","","9","1999-05-07","GENE S CLEANING","3712462"
"","","9","1999-05-07","GREENBUSH COMPUTER","0000000"
"","","9","1999-05-07","HANNAFORD PLAZA LIQUOR","4777255"
"","","9","1999-05-07","HARVEY WINTER DDS","4820881"
"","","9","1999-05-07","M & W WINDOW","3936969"
"","","9","1999-05-07","MIDAS 1","8999412"
"","","9","1999-05-07","NOLAND PAINTING","6748613"
"","","9","1999-05-07","NOLANS ELECTROLYSIS","4791522"
"","","9","1999-05-07","REYNOLDS GROUP","7534346"
"","","9","1999-05-07","ROCKWELL & SONS","2861586"
"","","9","1999-05-07","SUBWAY 1","5849141"
"","","9","1999-05-07","SUBWAY 9","4273891"
"","","9","1999-05-07","TIME WARNER SECURITY","2428990"
"","","9","1999-05-07","VICTORY LANE SPEEDWAY","4793386"
"","","9","1999-08-03","NICOS PIZZA","3726024"
"","","9","1999-09-10","AJ PIZZERIA","6743323"
"","","9","1999-09-10","BECKERS FARM","0000000"
"","","9","1999-09-10","COLDWELL BANKER","2835210"
"","","9","1999-09-10","COLONIAL CAR WASH","3820600"
"","","9","1999-09-10","CULLIGAN/TROY","2721111"
"","","9","1999-09-10","DA BENNETT","4399966"
"","","9","1999-09-10","E.GREENBUSH FITNESS","4797867"
"","","9","1999-09-10","FANTASTIC SAMS 9","4794504"
"","","9","1999-09-10","GENE S CLEANING","3712462"
"","","9","1999-09-10","GRAND PREMIER TIRE","4774753"
"","","9","1999-09-10","HANNAFORD PLAZA LIQUOR","4777255"
"","","9","1999-09-10","HARVEY WINTER DDS","4820881"
"","","9","1999-09-10","HIGH ADVENTURE SKI & BIKE","7850501"
"","","9","1999-09-10","HL FUEL CO.","7949080"
"","","9","1999-09-10","M & W WINDOW","3936969"
"","","9","1999-09-10","MIDAS 1","8999412"
"","","9","1999-09-10","NEW VIEW CONTRACTING","7662411"
"","","9","1999-09-10","NOLANS ELECTROLYSIS","4791522"
"","","9","1999-09-10","PAI S TAE KWON DO 9","2834491"
"","","9","1999-09-10","PAMS ARRANGEMENT","4776426"
